2000.000000 0 -0 0 -0 -0.114323 0.0562477 -0.0119809 0.0180075 -0.00126187 0.00411547 9.6413e-05 0.000882643 0.000113405 0.000187874
2000.100000 0 -0 0 -0 -0.117127 0.055241 -0.0125649 0.0177689 -0.00140218 0.00408611 6.09203e-05 0.000883633 0.00010488 0.000190069
2000.200000 0 -0 0 -0 -0.119907 0.0542316 -0.0131466 0.0175267 -0.00154289 0.00405495 2.50282e-05 0.000883984 9.61499e-05 0.000192078
2000.300000 0 -0 0 -0 -0.122664 0.0532193 -0.0137259 0.017281 -0.00168392 0.004022 -1.12327e-05 0.000883695 8.72226e-05 0.000193899
2000.400000 0 -0 0 -0 -0.125397 0.0522042 -0.0143025 0.0170319 -0.00182518 0.00398726 -4.78312e-05 0.000882763 7.81077e-05 0.000195529
2000.500000 0 -0 0 -0 -0.128104 0.0511865 -0.014876 0.0167794 -0.00196655 0.00395076 -8.47356e-05 0.00088119 6.8815e-05 0.000196965
2000.600000 0 -0 0 -0 -0.130787 0.0501661 -0.0154464 0.0165235 -0.00210796 0.0039125 -0.000121914 0.000878973 5.93544e-05 0.000198204
2000.700000 0 -0 0 -0 -0.133443 0.0491431 -0.0160133 0.0162643 -0.00224931 0.00387252 -0.000159332 0.000876115 4.97362e-05 0.000199245
2000.800000 0 -0 0 -0 -0.136073 0.0481175 -0.0165765 0.0160018 -0.00239049 0.00383081 -0.000196959 0.000872616 3.9971e-05 0.000200085
2000.900000 0 -0 0 -0 -0.138676 0.0470895 -0.0171357 0.0157361 -0.00253142 0.00378741 -0.000234759 0.000868477 3.00697e-05 0.000200723
2001.000000 0 -0 0 -0 -0.141252 0.046059 -0.0176908 0.0154673 -0.00267199 0.00374232 -0.000272698 0.000863699 2.00435e-05 0.000201156
2001.100000 0 -0 0 -0 -0.1438 0.0450261 -0.0182414 0.0151954 -0.00281212 0.00369557 -0.000310743 0.000858286 9.9039e-06 0.000201384
2001.200000 0 -0 0 -0 -0.146319 0.0439909 -0.0187873 0.0149204 -0.0029517 0.00364718 -0.000348858 0.000852241 -3.3743e-07 0.000201405
