2000.000000 0.035884 -0.0142833 -0.0142896 0.0107932 0.0043518 -0.00563363 -0.00103957 0.00247726 0.000140662 -0.000982062 3.93798e-05 0.000360534 -4.60738e-05 -0.000123623
2000.100000 0.0361734 -0.0135054 -0.0145722 0.0104027 0.0045307 -0.00548985 -0.00113169 0.00243681 0.000182371 -0.00097552 2.22089e-05 0.000362228 -3.95622e-05 -0.000125994
2000.200000 0.0364463 -0.0127217 -0.0148443 0.0100048 0.00470493 -0.00534039 -0.00122226 0.00239294 0.000223788 -0.000967206 4.96175e-06 0.000363102 -3.29265e-05 -0.000128019
2000.300000 0.0367027 -0.0119325 -0.0151057 0.00959983 0.00487429 -0.00518541 -0.00131116 0.00234571 0.000264836 -0.000957132 -1.23222e-05 0.000363153 -2.61852e-05 -0.000129694
2000.400000 0.0369424 -0.0111383 -0.0153562 0.00918798 0.00503862 -0.00502506 -0.00139825 0.00229518 0.00030544 -0.000945315 -2.96036e-05 0.00036238 -1.93569e-05 -0.000131012
2000.500000 0.0371653 -0.0103393 -0.0155957 0.00876957 0.00519774 -0.00485951 -0.00148343 0.00224142 0.000345527 -0.000931776 -4.68427e-05 0.000360782 -1.24606e-05 -0.000131969
2000.600000 0.0373714 -0.00953587 -0.015824 0.00834489 0.00535148 -0.00468893 -0.00156656 0.0021845 0.000385022 -0.000916536 -6.40001e-05 0.000358363 -5.51553e-06 -0.000132562
2000.700000 0.0375605 -0.00872836 -0.0160408 0.00791424 0.00549968 -0.00451348 -0.00164752 0.0021245 0.000423852 -0.000899623 -8.10364e-05 0.000355126 1.45903e-06 -0.000132788
2000.800000 0.0377325 -0.00791711 -0.0162461 0.00747792 0.00564219 -0.00433336 -0.00172621 0.00206151 0.000461947 -0.000881065 -9.79124e-05 0.000351078 8.44354e-06 -0.000132645
2000.900000 0.0378874 -0.00710246 -0.0164397 0.00703625 0.00577885 -0.00414874 -0.00180251 0.0019956 0.000499237 -0.000860895 -0.000114589 0.000346227 1.54185e-05 -0.000132135
2001.000000 0.038025 -0.00628478 -0.0166214 0.00658953 0.00590952 -0.00395982 -0.00187632 0.00192688 0.000535651 -0.000839147 -0.000131029 0.000340583 2.23642e-05 -0.000131256
2001.100000 0.0381454 -0.0054644 -0.0167911 0.00613809 0.00603407 -0.00376679 -0.00194752 0.00185544 0.000571125 -0.00081586 -0.000147192 0.000334158 2.92613e-05 -0.000130011
2001.200000 0.0382484 -0.00464169 -0.0169487 0.00568224 0.00615236 -0.00356984 -0.00201601 0.00178137 0.000605591 -0.000791076 -0.000163043 0.000326966 3.60903e-05 -0.000128403
2001.300000 0.038334 -0.00381699 -0.017094 0.00522232 0.00626427 -0.00336919 -0.00208171 0.00170477 0.000638986 -0.000764837 -0.000178544 0.000319021 4.28319e-05 -0.000126436
2001.400000 0.0384021 -0.00299067 -0.0172269 0.00475864 0.00636967 -0.00316503 -0.0021445 0.00162576 0.000671249 -0.000737191 -0.00019366 0.000310342 4.94671e-05 -0.000124114
2001.500000 0.0384527 -0.00216309 -0.0173473 0.00429154 0.00646847 -0.00295759 -0.00220432 0.00154445 0.000702319 -0.000708186 -0.000208355 0.000300946 5.59771e-05 -0.000121443
2001.600000 0.0384858 -0.0013346 -0.0174552 0.00382137 0.00656054 -0.00274707 -0.00226106 0.00146094 0.000732139 -0.000677875 -0.000222595 0.000290856 6.23435e-05 -0.000118431
2001.700000 0.0385013 -0.000505568 -0.0175505 0.00334845 0.00664581 -0.00253369 -0.00231465 0.00137535 0.000760654 -0.000646311 -0.000236347 0.000280092 6.85482e-05 -0.000115085
2001.800000 0.0384992 0.000323635 -0.017633 0.00287313 0.00672416 -0.00231767 -0.00236501 0.00128781 0.000787809 -0.000613552 -0.000249579 0.000268678 7.45736e-05 -0.000111413
2001.900000 0.0384795 0.00115265 -0.0177027 0.00239574 0.00679553 -0.00209923 -0.00241206 0.00119843 0.000813555 -0.000579655 -0.00026226 0.000256641 8.04023e-05 -0.000107426
2002.000000 0.0384421 0.0019811 -0.0177596 0.00191665 0.00685983 -0.00187861 -0.00245575 0.00110733 0.000837844 -0.000544682 -0.000274361 0.000244006 8.60179e-05 -0.000103134
2002.100000 0.0383872 0.00280863 -0.0178036 0.00143618 0.006917 -0.00165603 -0.002496 0.00101466 0.00086063 -0.000508696 -0.000285852 0.000230803 9.14042e-05 -9.85494e-05
2002.200000 0.0383146 0.00363486 -0.0178346 0.000954696 0.00696697 -0.00143172 -0.00253277 0.000920529 0.00088187 -0.000471761 -0.000296707 0.00021706 9.65458e-05 -9.36836e-05
2002.300000 0.0382245 0.00445943 -0.0178527 0.000472541 0.0070097 -0.00120591 -0.00256598 0.000825077 0.000901524 -0.000433945 -0.000306901 0.000202808 0.000101428 -8.855e-05
2002.400000 0.0381168 0.00528195 -0.0178578 -9.93352e-06 0.00704513 -0.000978842 -0.00259561 0.000728436 0.000919556 -0.000395315 -0.000316409 0.00018808 0.000106036 -8.31627e-05
2002.500000 0.0379915 0.00610208 -0.0178499 -0.000492378 0.00707322 -0.000750747 -0.0026216 0.000630742 0.00093593 -0.000355941 -0.000325209 0.000172909 0.000110358 -7.75364e-05
2002.600000 0.0378488 0.00691942 -0.017829 -0.00097444 0.00709395 -0.000521863 -0.00264391 0.000532132 0.000950617 -0.000315896 -0.000333279 0.000157328 0.00011438 -7.16864e-05
2002.700000 0.0376886 0.00773361 -0.0177951 -0.00145577 0.00710729 -0.000292427 -0.00266251 0.000432743 0.000963588 -0.00027525 -0.000340601 0.000141374 0.000118091 -6.56288e-05
